bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Coolblue,Klantenservice Medewerker Franstalig,"Antwerpen, Vlaanderen, België",2026-08-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservice-medewerker-franstalig-at-coolblue-4459332065,https://nl.linkedin.com/company/coolblue,4459332065
Coolblue,Klantenservice Medewerker,"Antwerpen, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservice-medewerker-at-coolblue-4446380210,https://nl.linkedin.com/company/coolblue,4446380210
CRH,Customer Service Representative- Leviat,"Ternat, Vlaanderen, België",2026-09-05,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-leviat-at-crh-4376801143,https://ie.linkedin.com/company/crh,4376801143
Culinor Food Group nv,CUSTOMER SERVICE MEDEWERKER Home Cuisine,"Destelbergen, Vlaanderen, België",2026-08-31,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-home-cuisine-at-culinor-food-group-nv-4459779600,https://be.linkedin.com/company/culinor-food-group-nv,4459779600
CWS Hygiene BeLux,Customer Care Medewerker,"Diegem, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-medewerker-at-cws-hygiene-belux-4465690911,https://be.linkedin.com/company/cws-belux,4465690911
CWS Hygiene BeLux,Customer Care Medewerker,"Zele, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-medewerker-at-cws-hygiene-belux-4465683829,https://be.linkedin.com/company/cws-belux,4465683829
deSter,Customer Service Representative,"Hoogstraten, Vlaanderen, België",2026-08-24,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-dester-4455885281,https://be.linkedin.com/company/dester,4455885281
Dustin,Customer Service Representative,"Rotselaar, Vlaanderen, België",2026-09-08,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-dustin-4464660222,https://se.linkedin.com/company/dustin-ab,4464660222
Ebro Foods Belgium,Customer Service officer,"Schoten, Vlaanderen, België",2026-08-03,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-at-ebro-foods-belgium-4460336353,https://be.linkedin.com/company/ebrofoodsbelgium,4460336353
ECCO Products,Customer Hero,"Nevele, Vlaanderen, België",2026-06-24,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer%C2%A0hero-at-ecco-products-4439941804,https://be.linkedin.com/company/eccoproducts,4439941804
ECCO Products,Customer Hero,"Oost-Vlaanderen, Vlaanderen, België",2026-08-28,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-hero-at-ecco-products-4458075324,https://be.linkedin.com/company/eccoproducts,4458075324
Enterprise - Rent A Car Belgium,Medewerker Klantendienst,"Tongeren, Vlaanderen, België",2026-08-23,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantendienst-at-enterprise-rent-a-car-belgium-4468840185,https://be.linkedin.com/company/enterprise-rent-a-car-belgi%C3%AB,4468840185
Enterprise - Rent A Car Belgium,Medewerker Klantendienst,"Tongeren, Vlaanderen, België",2026-08-23,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantendienst-at-enterprise-rent-a-car-belgium-4468837228,https://be.linkedin.com/company/enterprise-rent-a-car-belgi%C3%AB,4468837228
Enterprise - Rent A Car Belgium,Medewerker Klantendienst,"Tongeren, Vlaanderen, België",2026-08-23,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantendienst-at-enterprise-rent-a-car-belgium-4468824491,https://be.linkedin.com/company/enterprise-rent-a-car-belgi%C3%AB,4468824491
Enterprise - Rent A Car Belgium,Medewerker Klantendienst,"Tongeren, Vlaanderen, België",2026-08-23,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantendienst-at-enterprise-rent-a-car-belgium-4468834325,https://be.linkedin.com/company/enterprise-rent-a-car-belgi%C3%AB,4468834325
Enterprise - Rent A Car Belgium,Medewerker Klantendienst,"Tongeren, Vlaanderen, België",2026-08-23,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantendienst-at-enterprise-rent-a-car-belgium-4468834331,https://be.linkedin.com/company/enterprise-rent-a-car-belgi%C3%AB,4468834331
Enterprise - Rent A Car Belgium,Studentenjob Klantendienst,"Tongeren, Vlaanderen, België",2026-09-17,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/studentenjob-klantendienst-at-enterprise-rent-a-car-belgium-4467190587,https://be.linkedin.com/company/enterprise-rent-a-car-belgi%C3%AB,4467190587
Enterprise - Rent A Car Belgium,Medewerker Klantendienst - Customer service officer,"Tongeren, Vlaanderen, België",2026-09-21,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantendienst-customer-service-officer-at-enterprise-rent-a-car-belgium-4469925305,https://be.linkedin.com/company/enterprise-rent-a-car-belgi%C3%AB,4469925305
Entra,Employé service clients,Charleroi en omgeving,2026-09-08,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/employ%C3%A9-service-clients-at-entra-4451118711,https://be.linkedin.com/company/entra,4451118711
Enwyse,Customer Service Support Specialist,"Herentals, Vlaanderen, België",2026-08-13,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-support-specialist-at-enwyse-4453673323,https://be.linkedin.com/company/enwyse,4453673323
EPS - Euro Pool System,Customer Service Assistant,"Sint-Katelijne-Waver, Vlaanderen, België",2026-09-09,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-assistant-at-eps-euro-pool-system-4465025873,https://nl.linkedin.com/company/euro-pool-system,4465025873
EPS - Euro Pool System,Customer Service Assistant,"Sint-Katelijne-Waver, Vlaanderen, België",2026-09-09,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-assistant-at-eps-euro-pool-system-4465025718,https://nl.linkedin.com/company/euro-pool-system,4465025718
Eurofins,Customer Service,"De Pinte, Vlaanderen, België",2026-08-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-at-eurofins-4454564104,https://lu.linkedin.com/company/eurofins,4454564104
Euroports,Customer Service Executive,"Kallo, Vlaanderen, België",2026-09-12,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-executive-at-euroports-4428044046,https://be.linkedin.com/company/euroports,4428044046
finc,Customer Service medewerker,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-at-finc-4440685861,https://be.linkedin.com/company/finc-be,4440685861
Fine Dining &amp; Living,Customer Service Medewerker,"Geel, Vlaanderen, België",2026-09-11,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-at-fine-dining-living-4464847888,https://be.linkedin.com/company/finediningandliving,4464847888
GAASCH PACKAGING,Klantenservicemedewerker,"Asse, Vlaanderen, België",2026-09-12,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-gaasch-packaging-4466721407,https://be.linkedin.com/company/gaasch-packaging,4466721407
Gebeco,Mitarbeiter/in (m/w/d) Gebeco Service - Team / auch als Quereinsteiger/in,"Kiel, Vlaanderen, België",2026-07-29,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/mitarbeiter-in-m-w-d-gebeco-service-team-auch-als-quereinsteiger-in-at-gebeco-4446038916,https://de.linkedin.com/company/gebeco,4446038916
Groupe TRAVELFACTORY,Customer Advisor NL &amp; EN,"Aartselaar, Vlaanderen, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-advisor-nl-en-at-groupe-travelfactory-4465205908,https://fr.linkedin.com/company/travelfactory,4465205908
HANOS Internationale Horeca Groothandel,Medewerker Customer Service,"Willebroek, Vlaanderen, België",2026-09-01,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-customer-service-at-hanos-internationale-horeca-groothandel-4461746860,https://nl.linkedin.com/company/hanos-internationale-horecagroothandel,4461746860
Hans Anders België - Hans Anders Belgique,Klantendienst Medewerker,"Hasselt, Vlaanderen, België",2026-09-07,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantendienst-medewerker-at-hans-anders-belgi%C3%AB-hans-anders-belgique-4468544649,https://be.linkedin.com/company/hans-anders-belgi-bvba,4468544649
Hays,Customer Service Medische sector,"Vilvoorde, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medische-sector-at-hays-4463471351,https://uk.linkedin.com/company/hays,4463471351
Hays,Customer Service (Duits) - Chemische sector,"Willebroek, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-duits-chemische-sector-at-hays-4450485792,https://uk.linkedin.com/company/hays,4450485792
Hays,Customer Service automotive,"Zaventem, Vlaanderen, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-automotive-at-hays-4464787629,https://uk.linkedin.com/company/hays,4464787629
Hays,Customer Service Medisch,"Vilvoorde, Vlaanderen, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medisch-at-hays-4464788622,https://uk.linkedin.com/company/hays,4464788622
Hays,Klantenservicemedewerker,"Grobbendonk, Vlaanderen, België",2026-09-22,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservicemedewerker-at-hays-4468536232,https://uk.linkedin.com/company/hays,4468536232
Hays,Klantenadviseur NL/FR met thuiswerk,"Wezembeek-Oppem, Vlaanderen, België",2026-09-22,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenadviseur-nl-fr-met-thuiswerk-at-hays-4468583230,https://uk.linkedin.com/company/hays,4468583230
HEK - Hanseatische Krankenkasse,Kundenberater Krankenversicherung / Kundenservice am Standort Kiel (m/w/d),"Kiel, Vlaanderen, België",2026-08-27,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/kundenberater-krankenversicherung-kundenservice-am-standort-kiel-m-w-d-at-hek-hanseatische-krankenkasse-4459876748,https://de.linkedin.com/company/hek-hanseatische-krankenkasse,4459876748
Hermès,"Client Relations Agent (Fluent in Dutch, French and English)","Cimetière de Bruxelles, België",2026-09-05,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/client-relations-agent-fluent-in-dutch-french-and-english-at-herm%C3%A8s-4434640210,https://fr.linkedin.com/company/hermes-group,4434640210
Hermès,Client Relations Agent (Fluent in Norwegian and English),"Cimetière de Bruxelles, België",2026-09-05,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/client-relations-agent-fluent-in-norwegian-and-english-at-herm%C3%A8s-4434635346,https://fr.linkedin.com/company/hermes-group,4434635346
Hermès,Client Relations Agent (Fluent in Swedish and English),"Cimetière de Bruxelles, België",2026-09-05,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/client-relations-agent-fluent-in-swedish-and-english-at-herm%C3%A8s-4434627914,https://fr.linkedin.com/company/hermes-group,4434627914
Hermès,Client Relations Agent (Fluent in Danish and English),"Cimetière de Bruxelles, België",2026-09-05,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/client-relations-agent-fluent-in-danish-and-english-at-herm%C3%A8s-4434647097,https://fr.linkedin.com/company/hermes-group,4434647097
Hermès,"Client Relations Agent (Fluent in Dutch, French and English)","Cimetière de Bruxelles, België",2026-09-05,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/client-relations-agent-fluent-in-dutch-french-and-english-at-herm%C3%A8s-4434635347,https://fr.linkedin.com/company/hermes-group,4434635347
HG International,Customer Service Employee BE/FRA/LU,"Gent, Vlaanderen, België",2026-09-16,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-employee-be-fra-lu-at-hg-international-4467973245,https://nl.linkedin.com/company/hg-international,4467973245
Ignite,Czech &amp; Polish Speaking Customer Support Representative (Hybrid),"Gent, Vlaanderen, België",2026-09-21,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/czech-polish-speaking-customer-support-representative-hybrid-at-ignite-4468477939,https://www.linkedin.com/company/ignite.11,4468477939
Ignite,German &amp; Dutch Speaking Customer Support Representative (Hybrid),"Gent, Vlaanderen, België",2026-09-21,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/german-dutch-speaking-customer-support-representative-hybrid-at-ignite-4468499004,https://www.linkedin.com/company/ignite.11,4468499004
Impermo,Customer Care Professional,"Sint-Truiden, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-professional-at-impermo-4465809198,https://be.linkedin.com/company/impermo,4465809198
Inizio Engage,Customer Service Representative (Hybrid),"Vlaanderen, België",2026-08-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-hybrid-at-inizio-engage-4435846179,https://www.linkedin.com/company/inizio-engage,4435846179
Isabel,Customer Service Representative,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-12,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-isabel-4457366389,https://be.linkedin.com/company/isabel,4457366389
Isabel,Young Graduate : Customer Service Representative,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/young-graduate-customer-service-representative-at-isabel-4455864540,https://be.linkedin.com/company/isabel,4455864540
Jobloom,Customer care,"Waver, Wallonië, België",2026-06-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-at-jobloom-4433818529,https://be.linkedin.com/company/jobloom-app,4433818529
Just Russel,Customer support hero FR,"Deinze, Vlaanderen, België",2026-08-07,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-hero-fr-at-just-russel-4461723905,https://be.linkedin.com/company/just-russel,4461723905
Katoen Natie,Customer Service Representative – (Kallo/Haven1998),"Beveren, Vlaanderen, België",2026-06-11,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-%E2%80%93-kallo-haven1998-at-katoen-natie-4427579114,https://be.linkedin.com/company/katoen-natie,4427579114
Katoen Natie,CSR (Customer Service Representative),"Antwerpen, Vlaanderen, België",2026-08-27,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/csr-customer-service-representative-at-katoen-natie-4459845986,https://be.linkedin.com/company/katoen-natie,4459845986
Katoen Natie,Customer Service Representative – logistiek (M/V),"Gent, Vlaanderen, België",2026-09-12,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-%E2%80%93-logistiek-m-v-at-katoen-natie-4309610443,https://be.linkedin.com/company/katoen-natie,4309610443
Kebony,Customer Service Officer,"Antwerpen, Vlaanderen, België",2026-09-08,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-at-kebony-4462501095,https://no.linkedin.com/company/kebony,4462501095
Keytrade Bank,Customer Support Officer,"Watermaal-Bosvoorde, Brussels Hoofdstedelijk Gewest, België",2026-09-08,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-officer-at-keytrade-bank-4464479057,https://be.linkedin.com/company/keytrade-bank,4464479057
KONE,Customer Service &amp; Admin FR+NL,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-15,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-admin-fr%2Bnl-at-kone-4458262854,https://fi.linkedin.com/company/kone,4458262854
KONE,Customer Service &amp; Admin,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-17,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-admin-at-kone-4421814822,https://fi.linkedin.com/company/kone,4421814822
KSB Company,Customer Service Representative,"Waver, Wallonië, België",2026-05-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-ksb-company-4411515928,https://de.linkedin.com/company/ksb,4411515928
Kuehne+Nagel,Customer Service Specialist - Sea Freight Export,"Antwerpen, Vlaanderen, België",2026-09-09,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-specialist-sea-freight-export-at-kuehne%2Bnagel-4465084184,https://ch.linkedin.com/company/kuehne-nagel,4465084184
La Souris,Customer Succes Medewerker Antwerpen,"Antwerpen, Vlaanderen, België",2026-09-04,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-succes-medewerker-antwerpen-at-la-souris-4463371588,https://nl.linkedin.com/company/la-souris-scooter,4463371588
LIZY,Customer Care Associate,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-08-12,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-associate-at-lizy-4448018613,https://be.linkedin.com/company/lizy-easy-leasing,4448018613
LKQ Belgium,Customer Support Medewerker,"Vilvoorde, Vlaanderen, België",2026-09-15,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-medewerker-at-lkq-belgium-4467753195,https://be.linkedin.com/company/lkq-belgium,4467753195
Manpower,Junior Klantenadviseur NL/FR | Starters Welkom | Gent,Gent en omgeving,2026-09-04,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/junior-klantenadviseur-nl-fr-starters-welkom-gent-at-manpower-4463336967,https://www.linkedin.com/company/manpower-,4463336967
Medipartner,Customer Service Specialist,Brussel en omgeving,2026-09-22,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-specialist-at-medipartner-4468535491,https://be.linkedin.com/company/medipartner-belgium,4468535491
Medista NV,Customer Service Coordinator,"Zaventem, Vlaanderen, België",2026-08-05,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-coordinator-at-medista-nv-4449423641,https://be.linkedin.com/company/medicalsupplychainmanagement,4449423641
Mega,Customer Care Advisor,"Leuven, Vlaanderen, België",2026-07-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-advisor-at-mega-4456743356,https://be.linkedin.com/company/mega-sa,4456743356
Merck Life Science,Customer Service Specialist,"Hoeilaart, Vlaanderen, België",2026-09-15,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-specialist-at-merck-life-science-4465586990,https://de.linkedin.com/company/merck-life-science,4465586990
Mercury Marine,Customer Service Representative,"Petit-Rechain, Wallonië, België",2026-09-04,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-mercury-marine-4463346825,https://www.linkedin.com/company/mercury-marine,4463346825
Michael Page,German speaking - Customer Service Banking,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-15,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/german-speaking-customer-service-banking-at-michael-page-4467411589,https://uk.linkedin.com/company/michael-page,4467411589
Mobile Vikings,Customer Care Agent,"Hasselt, Vlaanderen, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-agent-at-mobile-vikings-4467055130,https://be.linkedin.com/company/mobilevikings,4467055130
Modulaire Group,Customer Service Officer/Belgium,"Beringen, Vlaanderen, België",2026-09-01,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-belgium-at-modulaire-group-4461711763,https://uk.linkedin.com/company/modulairegroup,4461711763
Mountville,Customer Service Representative,"Ronse, Vlaanderen, België",2024-02-29,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-mountville-3840969712,https://www.linkedin.com/company/mountville,3840969712
MSC Mediterranean Shipping Company,Customer Care Executive - Export,"Antwerpen, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-executive-export-at-msc-mediterranean-shipping-company-4463421465,https://ch.linkedin.com/company/msc-mediterranean-shipping-co--s-a-,4463421465
Nodalview,Customer Care &amp; Logistic Expert - French speaking,"Brussels Hoofdstedelijk Gewest, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-logistic-expert-french-speaking-at-nodalview-4465204200,https://be.linkedin.com/company/nodalview,4465204200
o2o Bicycle Leasing,Customer Support Expert,"Vilvoorde, Vlaanderen, België",2026-08-11,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-expert-at-o2o-bicycle-leasing-4453109396,https://be.linkedin.com/company/o2o-be,4453109396
orderBilly,Customer Support Specialist,"Gent, Vlaanderen, België",2026-09-16,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-specialist-at-orderbilly-4466864395,https://be.linkedin.com/company/orderbilly,4466864395
OVAL,Loyalty and Customer Support Officer,"Antwerpen, Vlaanderen, België",2026-08-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/loyalty-and-customer-support-officer-at-oval-4451206920,https://be.linkedin.com/company/weareoval-eu,4451206920
Paynovate,Customer Support Officer,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-03,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-officer-at-paynovate-4462897429,https://be.linkedin.com/company/paynovate,4462897429
PepperMill Casino,Medewerker klantenondersteuning,"Oudsbergen, Vlaanderen, België",2026-09-01,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantenondersteuning-at-peppermill-casino-4460344534,https://www.linkedin.com/company/peppermillcasino,4460344534
PGS ULLU Paletten,Customer Service Officer (M/F/X),"Gistel, Vlaanderen, België",2026-08-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-m-f-x-at-pgs-ullu-paletten-4451535040,https://de.linkedin.com/company/pgs-ullu-paletten,4451535040
Play Media,Customer Care Medewerker,"Vilvoorde, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-medewerker-at-play-media-4456354266,https://be.linkedin.com/company/playmedianv,4456354266
Print.com,Customer Service Medewerker NL/FR,"Grimbergen, Vlaanderen, België",2026-09-10,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-nl-fr-at-print-com-4465622048,https://nl.linkedin.com/company/printdotcom,4465622048
Proximus Group,Customer Service Specialist,"Antwerpen, Vlaanderen, België",2026-08-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-specialist-at-proximus-group-4457931025,https://be.linkedin.com/company/proximusgroup,4457931025
Proximus Group,Customer Service Specialist,"Hasselt, Vlaanderen, België",2026-08-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-specialist-at-proximus-group-4457926083,https://be.linkedin.com/company/proximusgroup,4457926083
Purson,Customer Service Officer,"Tessenderlo, Vlaanderen, België",2026-09-07,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-officer-at-purson-4464350886,https://be.linkedin.com/company/purson,4464350886
Q8,Customer Service Representative,"Antwerpen, Vlaanderen, België",2026-09-18,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-q8-4435482276,https://be.linkedin.com/company/q8,4435482276
Q8,Customer Service Representative,"Antwerpen, Vlaanderen, België",2026-09-18,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-representative-at-q8-4461956746,https://be.linkedin.com/company/q8,4461956746
Qargo TMS,Customer Support Officer (BE),"Gent, Vlaanderen, België",2026-09-04,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-officer-be-at-qargo-tms-4461975157,https://uk.linkedin.com/company/qargo-tms,4461975157
Qover,Dutch + English speaking Customer Care Associate,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-08-07,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/dutch-%2B-english-speaking-customer-care-associate-at-qover-4450736490,https://be.linkedin.com/company/qover,4450736490
Qover,German + English speaking Customer Care Associate,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-04,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/german-%2B-english-speaking-customer-care-associate-at-qover-4463613104,https://be.linkedin.com/company/qover,4463613104
Qover,Customer Care Professional (Dutch + English speaking),Brussel en omgeving,2026-09-16,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-professional-dutch-%2B-english-speaking-at-qover-4468249178,https://be.linkedin.com/company/qover,4468249178
Randstad,Klantenservice,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-11,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/klantenservice-at-randstad-4466310363,https://nl.linkedin.com/company/randstad,4466310363
Randstad Belgium,Customer Care Professional,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-08-27,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-professional-at-randstad-belgium-4431664411,https://be.linkedin.com/company/randstadbelgium,4431664411
Reno Energy,Collaborateur Service clientèle NL/FR,"Luik, Wallonië, België",2026-02-24,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/collaborateur-service-client%C3%A8le-nl-fr-at-reno-energy-4377129837,https://be.linkedin.com/company/myrenoenergy,4377129837
Robert Walters,Customer Service Associate,"Zaventem, Vlaanderen, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-associate-at-robert-walters-4467058046,https://uk.linkedin.com/company/robert-walters,4467058046
Sabert Corporation Europe,Customer Care Representative,"Nijvel, Wallonië, België",2026-08-26,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-representative-at-sabert-corporation-europe-4447290488,https://be.linkedin.com/company/sabert-europe,4447290488
Scheldeland Verzekeringen,Customer Care - Heule,"Heule, Vlaanderen, België",2026-07-11,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-care-heule-at-scheldeland-verzekeringen-4439526106,https://www.linkedin.com/company/scheldeland-verzekeringen,4439526106
SD Worx Professionals Belgium,Medewerker klantenondersteuning,"Grobbendonk, Vlaanderen, België",2026-08-31,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/medewerker-klantenondersteuning-at-sd-worx-professionals-belgium-4460004940,https://www.linkedin.com/company/sd-worx-professionals-belgium,4460004940
SD Worx Professionals Belgium,Customer service medewerker,"Grobbendonk, Vlaanderen, België",2026-09-07,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-at-sd-worx-professionals-belgium-4462927593,https://www.linkedin.com/company/sd-worx-professionals-belgium,4462927593
SD Worx Professionals Belgium,Ervaren Customer Service Medewerker,Gent en omgeving,2026-09-16,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/ervaren-customer-service-medewerker-at-sd-worx-professionals-belgium-4466820900,https://www.linkedin.com/company/sd-worx-professionals-belgium,4466820900
SEA-invest,Customer Service Medewerker,"Gent, Vlaanderen, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-medewerker-at-sea-invest-4465750755,https://lu.linkedin.com/company/sea-invest,4465750755
Securex,Customer Service Advisor District 29,"Gent, Vlaanderen, België",2026-09-14,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-service-advisor-district-29-at-securex-4456887404,https://be.linkedin.com/company/securex,4456887404
Securitas Belgium,Client Care Officer,"Machelen, Vlaanderen, België",2026-09-02,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/client-care-officer-at-securitas-belgium-4455623130,https://be.linkedin.com/company/securitas-belgium,4455623130
Sennheiser,Customer Support Specialist,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-17,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/customer-support-specialist-at-sennheiser-4463526083,https://de.linkedin.com/company/sennheiser,4463526083
Spring Professional Belgium,Custmer Care FR/NL,"Brussel, Brussels Hoofdstedelijk Gewest, België",2026-09-11,klantenservice medewerker,nee,https://be.linkedin.com/jobs/view/custmer-care-fr-nl-at-spring-professional-belgium-4466082341,https://be.linkedin.com/company/spring-professional-belgium,4466082341
